Time,TempPerHour,VSBPerHour,PCP01PerHour
2015102617,57.000,10.000,0.000
2015102618,59.000,10.000,0.000
2015102619,60.000,10.000,0.000
2015102620,58.000,10.000,0.000
2015102621,56.000,10.000,0.000
2015102622,54.000,10.000,0.000
2015102623,51.000,10.000,0.000
2015102700,50.000,10.000,0.000
2015102701,50.000,10.000,0.000
2015102702,48.000,10.000,0.000
2015102703,48.000,10.000,0.000
2015102704,46.000,10.000,0.000
2015102705,45.000,10.000,0.000
2015102706,45.000,10.000,0.000
2015102707,44.000,10.000,0.000
2015102708,43.000,10.000,0.000
2015102709,45.000,10.000,0.000
2015102710,45.000,10.000,0.000
2015102711,45.000,10.000,0.000
2015102712,49.000,10.000,0.000
2015102713,54.000,10.000,0.000
2015102714,57.000,10.000,0.000
2015102715,59.000,10.000,0.000
2015102716,59.000,10.000,0.000
2015102717,58.000,10.000,0.000
2015102718,58.000,10.000,0.000
2015102719,57.000,10.000,0.000
2015102720,56.000,10.000,0.000
2015102721,55.000,10.000,0.000
2015102722,54.000,10.000,0.000
2015102723,53.000,10.000,0.000
2015102800,51.000,10.000,0.000
2015102801,50.000,10.000,0.000
2015102802,49.000,10.000,0.000
2015102803,49.000,10.000,0.000
2015102804,51.000,10.000,0.000
2015102805,52.000,10.000,0.000
2015102806,53.000,10.000,0.000
2015102807,55.000,10.000,0.000
2015102808,55.000,10.000,0.000
2015102811,59.000,10.000,0.000
2015102812,60.000,10.000,0.000
2015102814,61.000,2.500,0.020
2015102815,60.667,3.000,0.047
2015102816,60.000,2.000,0.100
2015102817,61.000,2.000,0.040
2015102818,62.000,2.000,0.020
2015102819,63.000,2.000,0.030
2015102820,64.000,2.000,0.180
2015102821,66.000,2.000,0.200
2015102822,66.333,6.733,0.017
2015102823,66.000,8.050,0.010
2015102900,66.500,8.000,0.010
2015102901,67.000,9.100,0.030
2015102902,68.000,6.000,0.060
2015102903,66.500,4.000,0.460
2015102904,66.500,2.000,0.460
2015102905,66.500,7.000,0.015
2015102906,66.000,8.000,0.000
2015102907,66.000,8.000,0.000
2015102909,63.000,6.000,0.030
2015102910,63.000,10.000,0.020
2015102911,62.000,10.000,0.000
2015102912,63.000,10.000,0.000
2015102913,66.000,10.000,0.000
2015102914,68.000,10.000,0.000
2015102915,70.000,10.000,0.000
2015102916,74.000,10.000,0.000
2015102917,70.000,10.000,0.000
2015102918,70.000,10.000,0.000
2015102919,69.000,10.000,0.000
2015102920,68.000,10.000,0.000
2015102921,66.000,10.000,0.000
2015102922,65.000,10.000,0.000
2015102923,63.000,10.000,0.000
2015103000,63.000,10.000,0.000
2015103001,61.000,10.000,0.000
2015103002,61.000,10.000,0.000
2015103003,60.000,10.000,0.000
2015103004,59.000,10.000,0.000
2015103005,57.000,10.000,0.000
2015103006,55.000,10.000,0.000
2015103007,54.000,10.000,0.000
2015103008,53.000,10.000,0.000
2015103009,52.000,10.000,0.000
2015103010,51.000,10.000,0.000
2015103011,51.000,10.000,0.000
2015103012,54.000,10.000,0.000
2015103013,56.000,10.000,0.000
2015103014,58.000,10.000,0.000
2015103015,59.000,10.000,0.000
2015103016,61.000,10.000,0.000
2015103017,62.000,10.000,0.000
2015103018,62.000,10.000,0.000
2015103019,61.000,10.000,0.000
2015103020,59.000,10.000,0.000
2015103021,56.000,10.000,0.000
2015103022,54.000,10.000,0.000
2015103023,54.000,10.000,0.000
2015103100,53.000,10.000,0.000
2015103101,52.000,10.000,0.000
2015103102,51.000,10.000,0.000
2015103103,49.000,10.000,0.000
2015103104,48.000,10.000,0.000
2015103105,47.000,10.000,0.000
2015103106,44.000,10.000,0.000
2015103107,43.000,10.000,0.000
2015103108,42.000,10.000,0.000
2015103109,41.000,10.000,0.000
2015103110,41.000,10.000,0.000
2015103111,42.000,10.000,0.000
2015103112,46.000,10.000,0.000
2015103113,49.000,10.000,0.000
2015103114,51.000,10.000,0.000
2015103115,52.000,10.000,0.000
2015103116,53.000,10.000,0.000
2015103117,52.000,10.000,0.000
2015103118,53.000,10.000,0.000
2015103119,52.000,10.000,0.000
2015103120,52.000,10.000,0.000
2015103121,52.000,10.000,0.000
2015103122,53.000,10.000,0.000
2015103123,53.000,10.000,0.000
2015110100,53.000,10.000,0.000
2015110101,53.000,10.000,0.000
2015110102,53.000,10.000,0.000
2015110103,54.000,10.000,0.000
2015110104,55.000,10.000,0.000
2015110105,54.000,10.000,0.000
2015110106,55.000,10.000,0.000
2015110107,55.000,10.000,0.000
2015110108,55.000,10.000,0.000
2015110109,56.000,10.000,0.000
2015110110,57.000,10.000,0.000
2015110111,57.000,10.000,0.000
2015110112,59.000,10.000,0.000
2015110113,60.000,10.000,0.000
2015110114,60.000,10.000,0.000
2015110115,62.000,10.000,0.000
2015110116,62.000,10.000,0.000
2015110117,63.000,10.000,0.000
2015110118,63.000,10.000,0.000
2015110119,63.000,10.000,0.000
2015110120,63.000,10.000,0.000
2015110121,61.000,10.000,0.000
2015110122,60.000,10.000,0.000
2015110123,60.000,10.000,0.000
2015110200,59.000,10.000,0.000
2015110201,59.000,10.000,0.000
2015110202,59.000,10.000,0.000
2015110203,58.000,10.000,0.000
2015110204,58.000,10.000,0.000
2015110205,59.000,10.000,0.000
2015110206,57.000,10.000,0.000
2015110207,54.000,10.000,0.000
2015110208,54.000,10.000,0.000
2015110209,53.000,10.000,0.000
2015110210,54.000,10.000,0.000
2015110211,54.000,10.000,0.000
2015110212,57.000,10.000,0.000
2015110213,61.000,10.000,0.000
2015110214,62.000,10.000,0.000
2015110215,63.000,10.000,0.000
2015110216,64.000,10.000,0.000
2015110217,65.000,10.000,0.000
2015110218,64.000,10.000,0.000
2015110219,63.000,10.000,0.000
2015110220,61.000,10.000,0.000
2015110221,58.000,10.000,0.000
2015110222,57.000,10.000,0.000
2015110223,56.000,10.000,0.000
2015110300,54.000,10.000,0.000
2015110301,55.000,10.000,0.000
2015110302,54.000,10.000,0.000
2015110303,53.000,10.000,0.000
2015110304,55.000,10.000,0.000
2015110305,52.000,10.000,0.000
2015110306,49.000,10.000,0.000
2015110307,48.000,10.000,0.000
2015110308,48.000,9.100,0.000
2015110309,46.000,10.000,0.000
2015110310,48.000,10.000,0.000
2015110311,50.000,10.000,0.000
2015110312,54.000,10.000,0.000
2015110313,56.000,10.000,0.000
2015110314,61.000,10.000,0.000
2015110315,65.000,10.000,0.000
2015110316,68.000,10.000,0.000
2015110317,68.000,10.000,0.000
2015110318,68.000,10.000,0.000
2015110319,66.000,10.000,0.000
2015110320,64.000,10.000,0.000
2015110321,60.000,10.000,0.000
2015110322,59.000,10.000,0.000
2015110323,59.000,10.000,0.000
2015110400,62.000,10.000,0.000
2015110401,57.000,10.000,0.000
2015110402,59.000,10.000,0.000
2015110403,56.000,10.000,0.000
2015110404,57.000,10.000,0.000
2015110405,54.000,10.000,0.000
2015110406,53.000,10.000,0.000
2015110407,50.000,10.000,0.000
2015110408,51.000,10.000,0.000
2015110409,52.000,10.000,0.000
2015110410,55.000,10.000,0.000
2015110411,54.000,10.000,0.000
2015110412,59.000,10.000,0.000
2015110413,64.000,10.000,0.000
2015110414,67.000,10.000,0.000
2015110415,67.000,10.000,0.000
2015110416,68.000,10.000,0.000
2015110417,69.000,10.000,0.000
2015110418,68.000,10.000,0.000
2015110419,66.000,10.000,0.000
2015110420,65.000,10.000,0.000
2015110421,61.000,10.000,0.000
2015110422,60.000,10.000,0.000
2015110423,57.000,10.000,0.000
2015110500,58.000,10.000,0.000
2015110501,55.000,10.000,0.000
2015110502,56.000,9.100,0.000
2015110503,56.000,9.100,0.000
2015110504,53.000,6.000,0.000
2015110505,55.000,0.500,0.000
2015110506,56.000,0.000,0.000
2015110507,59.000,0.000,0.000
2015110508,58.000,0.000,0.000
2015110509,58.000,0.000,0.000
2015110510,57.000,0.000,0.000
2015110511,57.000,0.300,0.000
2015110512,58.000,4.000,0.000
2015110513,61.000,6.000,0.000
2015110514,63.000,7.000,0.000
2015110517,66.000,7.000,0.010
2015110518,68.000,10.000,0.000
2015110519,66.000,10.000,0.000
2015110520,65.000,10.000,0.000
2015110522,64.000,10.000,0.000
2015110523,64.000,10.000,None
2015110600,64.000,10.000,0.000
2015110601,64.000,10.000,0.000
2015110602,64.000,10.000,0.000
2015110603,63.000,10.000,0.000
2015110604,64.000,10.000,0.000
2015110605,64.000,10.000,0.000
2015110606,64.000,9.100,0.000
2015110607,64.000,7.000,0.000
2015110608,64.000,0.300,0.000
2015110609,64.000,0.300,0.000
2015110610,63.000,0.100,0.000
2015110611,63.000,0.300,0.000
2015110612,64.000,0.300,0.000
2015110613,65.000,0.800,0.000
2015110614,66.000,0.800,0.000
2015110615,66.000,0.800,0.000
2015110616,71.000,8.000,0.000
2015110617,67.000,10.000,0.000
2015110618,74.000,10.000,0.000
2015110619,70.000,10.000,0.000
2015110620,66.000,9.100,0.000
2015110621,65.000,9.100,0.000
2015110622,68.000,10.000,0.000
2015110623,67.000,10.000,0.000
2015110700,68.000,10.000,0.000
2015110702,69.000,10.000,0.000
2015110703,67.000,10.000,0.000
2015110704,71.000,10.000,0.000
2015110705,65.000,10.000,0.000
2015110706,64.000,10.000,0.000
2015110707,64.000,10.000,0.000
2015110708,66.000,10.000,0.000
2015110709,62.000,10.000,0.000
2015110710,64.000,10.000,0.000
2015110711,62.000,10.000,0.000
2015110712,64.000,10.000,0.000
2015110713,65.000,10.000,0.000
2015110714,65.000,10.000,0.000
2015110715,65.000,10.000,0.000
2015110716,65.000,10.000,0.000
2015110717,64.000,10.000,0.000
2015110718,64.000,10.000,0.000
2015110719,64.000,10.000,0.000
2015110720,62.000,10.000,0.000
2015110721,61.000,10.000,0.000
2015110722,60.000,10.000,0.000
2015110723,59.000,10.000,0.000
2015110800,58.000,10.000,0.000
2015110801,58.000,10.000,0.000
2015110802,56.000,10.000,0.000
2015110803,56.000,10.000,0.000
2015110804,55.000,10.000,0.000
2015110805,54.000,10.000,0.000
2015110806,53.000,10.000,0.000
2015110807,51.000,10.000,0.000
2015110808,50.000,10.000,0.000
2015110809,49.000,10.000,0.000
2015110810,47.000,10.000,0.000
2015110811,47.000,10.000,0.000
2015110812,50.000,10.000,0.000
2015110813,52.000,10.000,0.000
2015110814,54.000,10.000,0.000
2015110815,55.000,10.000,0.000
2015110816,57.000,10.000,0.000
2015110817,58.000,10.000,0.000
2015110818,59.000,10.000,0.000
2015110819,59.000,10.000,0.000
2015110820,57.000,10.000,0.000
2015110821,55.000,10.000,0.000
2015110822,54.000,10.000,0.000
2015110823,53.000,10.000,0.000
2015110900,52.000,10.000,0.000
2015110901,50.000,10.000,0.000
2015110902,51.000,10.000,0.000
2015110903,46.000,10.000,0.000
2015110904,44.000,10.000,0.000
2015110905,42.000,10.000,0.000
2015110906,43.000,10.000,0.000
2015110907,41.000,10.000,0.000
2015110908,41.000,10.000,0.000
2015110909,41.000,10.000,0.000
2015110910,40.000,10.000,0.000
2015110911,40.000,10.000,0.000
2015110912,48.000,10.000,0.000
2015110913,53.000,10.000,0.000
2015110914,56.000,10.000,0.000
2015110915,57.000,10.000,0.000
2015110916,59.000,10.000,0.000
2015110917,58.000,10.000,0.000
2015110918,57.000,10.000,0.000
2015110919,57.000,10.000,0.000
2015110920,56.000,10.000,0.000
2015110921,55.000,10.000,0.000
2015110922,56.000,10.000,0.000
2015110923,55.000,10.000,0.000
2015111000,54.000,10.000,0.000
2015111001,56.000,10.000,0.000
2015111002,53.000,10.000,0.000
2015111003,53.000,10.000,0.000
2015111004,53.000,10.000,0.000
2015111005,53.000,10.000,0.000
2015111006,55.000,10.000,0.000
2015111007,55.000,10.000,0.000
2015111008,56.000,10.000,0.000
2015111009,57.000,10.000,0.000
2015111010,57.000,10.000,0.000
2015111011,58.000,10.000,None
2015111012,58.000,7.000,0.050
2015111013,57.500,6.500,0.090
2015111014,59.000,7.000,0.070
2015111015,59.000,9.550,0.020
2015111016,59.000,10.000,0.090
2015111017,59.000,8.000,0.030
2015111019,59.000,9.100,0.010
2015111023,57.000,4.000,None
2015111103,55.000,6.000,0.020
2015111104,53.000,5.000,0.020
2015111105,52.000,7.000,None
2015111106,52.000,5.000,0.010
2015111107,52.000,4.000,0.020
2015111108,50.000,5.000,0.020
2015111109,51.000,5.000,0.010
2015111110,51.500,6.000,0.015
2015111111,51.500,5.500,0.010
2015111112,52.000,4.000,0.010
2015111114,52.000,10.000,0.000
2015111115,53.000,10.000,0.000
2015111116,55.000,10.000,0.000
2015111117,53.000,10.000,0.000
2015111118,57.000,10.000,0.000
2015111119,58.000,10.000,0.000
2015111120,58.000,10.000,0.000
2015111121,58.000,10.000,0.000
2015111122,57.000,10.000,0.000
2015111123,57.000,10.000,0.000
2015111200,57.000,10.000,0.000
2015111201,56.000,10.000,0.000
2015111202,55.000,10.000,0.000
2015111203,54.000,10.000,0.000
2015111204,54.000,10.000,0.000
2015111205,53.000,10.000,0.000
2015111206,53.000,10.000,0.000
2015111207,52.000,10.000,0.000
2015111208,52.000,10.000,0.000
2015111209,53.000,10.000,0.000
2015111210,53.000,10.000,0.000
2015111211,54.000,10.000,0.000
2015111212,56.000,10.000,0.000
2015111213,57.000,10.000,0.000
2015111214,58.000,10.000,0.000
2015111215,58.000,10.000,0.000
2015111217,59.000,10.000,0.030
2015111218,59.000,7.000,0.010
2015111219,58.333,10.000,0.017
2015111221,60.000,10.000,0.000
2015111222,60.000,10.000,0.000
2015111223,59.000,10.000,0.000
2015111300,58.000,10.000,0.000
2015111301,59.000,10.000,0.000
2015111303,59.000,10.000,0.000
2015111304,57.000,10.000,0.000
2015111305,56.000,10.000,0.000
2015111306,56.000,10.000,0.000
2015111307,55.000,10.000,0.000
2015111308,55.000,10.000,0.000
2015111309,56.000,10.000,0.000
2015111310,56.000,10.000,0.000
2015111311,55.000,10.000,0.000
2015111312,57.000,10.000,0.000
2015111313,58.000,10.000,0.000
2015111314,60.000,10.000,0.000
2015111315,60.000,10.000,0.000
2015111316,60.000,10.000,0.000
2015111317,59.000,10.000,0.000
2015111318,59.000,10.000,0.000
2015111319,57.000,10.000,0.000
2015111320,55.000,10.000,0.000
2015111321,54.000,10.000,0.000
2015111322,53.000,10.000,0.000
2015111323,52.000,10.000,0.000
2015111400,53.000,10.000,0.000
2015111401,51.000,10.000,0.000
2015111402,51.000,10.000,0.000
2015111403,49.000,10.000,0.000
2015111404,48.000,10.000,0.000
2015111405,47.000,10.000,0.000
2015111406,46.000,10.000,0.000
2015111407,46.000,10.000,0.000
2015111408,46.000,10.000,0.000
2015111409,46.000,10.000,0.000
2015111410,46.000,10.000,0.000
2015111411,46.000,10.000,0.000
2015111412,47.000,10.000,0.000
2015111413,49.000,10.000,0.000
2015111414,50.000,10.000,0.000
2015111415,51.000,10.000,0.000
2015111416,50.000,10.000,0.000
2015111417,51.000,10.000,0.000
2015111418,50.000,10.000,0.000
2015111419,50.000,10.000,0.000
2015111420,49.000,10.000,0.000
2015111421,47.000,10.000,0.000
2015111422,47.000,10.000,0.000
2015111423,46.000,10.000,0.000
2015111500,44.000,10.000,0.000
2015111501,44.000,10.000,0.000
2015111502,44.000,10.000,0.000
2015111503,44.000,10.000,0.000
2015111504,43.000,10.000,0.000
2015111505,42.000,10.000,0.000
2015111506,42.000,10.000,0.000
2015111507,42.000,10.000,0.000
2015111508,41.000,10.000,0.000
2015111509,40.000,10.000,0.000
2015111510,41.000,10.000,0.000
2015111511,40.000,10.000,0.000
2015111512,44.000,10.000,0.000
2015111513,47.000,10.000,0.000
2015111514,49.000,10.000,0.000
2015111515,50.000,10.000,0.000
2015111516,53.000,10.000,0.000
2015111517,56.000,10.000,0.000
2015111518,58.000,10.000,0.000
2015111519,59.000,10.000,0.000
2015111520,59.000,10.000,0.000
2015111521,57.000,10.000,0.000
2015111522,57.000,10.000,0.000
2015111523,56.000,10.000,0.000
2015111600,53.000,10.000,0.000
2015111601,53.000,10.000,0.000
2015111602,54.000,10.000,0.000
2015111603,54.000,10.000,0.000
2015111604,53.000,10.000,0.000
2015111605,52.000,10.000,0.000
2015111606,50.000,10.000,0.000
2015111607,51.000,10.000,0.000
2015111608,46.000,10.000,0.000
2015111609,47.000,10.000,0.000
2015111610,47.000,10.000,0.000
2015111611,48.000,10.000,0.000
2015111612,53.000,10.000,0.000
2015111613,56.000,10.000,0.000
2015111614,58.000,10.000,0.000
2015111615,62.000,10.000,0.000
2015111616,64.000,10.000,0.000
2015111617,64.000,10.000,0.000
2015111618,66.000,10.000,0.000
2015111619,68.000,10.000,0.000
2015111620,67.000,10.000,0.000
2015111621,58.000,10.000,0.000
2015111622,60.000,10.000,0.000
2015111623,60.000,10.000,0.000
2015111700,60.000,10.000,0.000
2015111701,57.000,10.000,0.000
2015111702,56.000,10.000,0.000
2015111703,54.000,10.000,0.000
2015111704,53.000,10.000,0.000
2015111705,51.000,10.000,0.000
2015111706,48.000,10.000,0.000
2015111707,47.000,10.000,0.000
2015111708,45.000,10.000,0.000
2015111709,43.000,10.000,0.000
2015111710,41.000,10.000,0.000
2015111711,41.000,10.000,0.000
2015111712,44.000,10.000,0.000
2015111713,46.000,10.000,0.000
2015111714,49.000,10.000,0.000
2015111715,50.000,10.000,0.000
2015111716,51.000,10.000,0.000
2015111717,53.000,10.000,0.000
2015111718,51.000,10.000,0.000
2015111719,51.000,10.000,0.000
2015111720,49.000,10.000,0.000
2015111721,46.000,10.000,0.000
2015111722,44.000,10.000,0.000
2015111723,43.000,10.000,0.000
2015111800,43.000,10.000,0.000
2015111801,45.000,10.000,0.000
2015111802,44.000,10.000,0.000
2015111803,43.000,10.000,0.000
2015111804,44.000,10.000,0.000
2015111805,45.000,10.000,0.000
2015111806,44.000,10.000,0.000
2015111807,44.000,10.000,0.000
2015111808,45.000,10.000,0.000
2015111809,46.000,10.000,0.000
2015111810,46.000,10.000,0.000
2015111811,47.000,10.000,0.000
2015111812,49.000,10.000,0.000
2015111813,56.000,10.000,0.000
2015111814,57.000,10.000,0.000
2015111815,59.000,10.000,0.000
2015111816,59.000,10.000,0.000
2015111817,59.000,10.000,0.000
2015111818,58.000,10.000,0.000
2015111819,58.000,10.000,0.000
2015111820,58.000,10.000,0.000
2015111821,57.000,10.000,0.000
2015111822,57.000,10.000,0.000
2015111823,58.000,10.000,0.000
2015111900,58.000,10.000,0.000
2015111901,58.000,10.000,0.000
2015111902,58.000,10.000,0.000
2015111903,58.000,10.000,0.000
2015111904,58.000,10.000,0.000
2015111905,58.000,10.000,0.000
2015111906,58.000,10.000,0.000
2015111907,58.000,10.000,0.000
2015111908,59.000,10.000,0.000
2015111909,59.000,10.000,0.000
2015111910,59.000,10.000,0.000
2015111911,59.000,10.000,0.000
2015111912,60.000,10.000,0.000
2015111913,61.000,10.000,0.000
2015111914,62.000,10.000,0.000
2015111917,62.000,10.000,None
2015111918,62.000,10.000,0.000
2015111921,62.000,10.000,0.000
2015111922,62.500,7.500,0.015
2015111923,62.500,2.000,0.100
2015112000,62.500,2.000,0.100
2015112001,63.000,2.000,0.010
2015112002,63.000,1.500,0.115
2015112003,63.000,3.000,0.105
2015112004,61.000,1.500,0.045
2015112005,60.000,1.000,None
2015112006,60.000,10.000,0.000
2015112007,63.000,10.000,0.000
2015112008,62.000,10.000,0.000
2015112009,60.000,10.000,0.000
2015112010,59.000,10.000,0.000
2015112011,57.000,10.000,0.000
2015112012,57.000,10.000,0.000
2015112013,57.000,10.000,0.000
2015112014,57.000,10.000,0.000
2015112015,58.000,10.000,0.000
2015112016,59.000,10.000,0.000
2015112017,59.000,10.000,0.000
2015112018,59.000,10.000,0.000
2015112019,58.000,10.000,0.000
2015112020,57.000,10.000,0.000
2015112021,54.000,10.000,0.000
2015112022,54.000,10.000,0.000
2015112023,53.000,10.000,0.000
2015112100,51.000,10.000,0.000
2015112101,51.000,10.000,0.000
2015112102,49.000,10.000,0.000
2015112103,47.000,10.000,0.000
2015112104,46.000,10.000,0.000
2015112105,45.000,10.000,0.000
2015112106,42.000,10.000,0.000
2015112107,43.000,10.000,0.000
2015112108,43.000,10.000,0.000
2015112109,44.000,10.000,0.000
2015112110,44.000,10.000,0.000
2015112111,43.000,10.000,0.000
2015112112,45.000,10.000,0.000
2015112113,47.000,10.000,0.000
2015112114,48.000,10.000,0.000
2015112115,50.000,10.000,0.000
2015112116,51.000,10.000,0.000
2015112117,51.000,10.000,0.000
2015112118,51.000,10.000,0.000
2015112119,50.000,10.000,0.000
2015112120,49.000,10.000,0.000
2015112121,49.000,10.000,0.000
2015112122,51.000,10.000,0.000
2015112123,52.000,10.000,0.000
2015112200,53.000,10.000,0.000
2015112201,52.000,10.000,0.000
2015112202,52.000,10.000,0.000
2015112203,54.000,10.000,0.000
2015112204,55.000,10.000,0.000
2015112205,55.000,10.000,0.000
2015112206,55.000,10.000,0.000
2015112207,57.000,10.000,0.000
2015112208,58.000,10.000,0.000
2015112209,56.000,10.000,0.000
2015112210,53.000,10.000,0.000
2015112211,54.000,10.000,0.000
2015112212,54.000,10.000,0.000
2015112213,55.000,10.000,0.000
2015112214,54.000,10.000,0.000
2015112215,53.000,10.000,0.000
2015112216,53.000,10.000,0.000
2015112217,51.000,10.000,0.000
2015112218,50.000,10.000,0.000
2015112219,50.000,10.000,0.000
2015112220,50.000,10.000,0.000
2015112221,50.000,10.000,0.000
2015112222,51.000,10.000,0.000
2015112223,50.000,10.000,0.000
2015112300,50.000,10.000,0.000
2015112301,48.000,10.000,0.000
2015112302,47.000,10.000,0.000
2015112303,45.000,10.000,0.000
2015112304,44.000,10.000,0.000
2015112305,42.000,10.000,0.000
2015112306,41.000,10.000,0.000
2015112307,40.000,10.000,0.000
2015112308,39.000,10.000,0.000
2015112309,38.000,10.000,0.000
2015112310,37.000,10.000,0.000
2015112311,36.000,10.000,0.000
2015112312,37.000,10.000,0.000
2015112313,39.000,10.000,0.000
2015112314,42.000,10.000,0.000
2015112315,43.000,10.000,0.000
2015112316,44.000,10.000,0.000
2015112317,45.000,10.000,0.000
2015112318,43.000,10.000,0.000
2015112319,44.000,10.000,0.000
2015112320,43.000,10.000,0.000
2015112321,41.000,10.000,0.000
2015112322,40.000,10.000,0.000
2015112323,38.000,10.000,0.000
2015112400,38.000,10.000,0.000
2015112401,37.000,10.000,0.000
2015112402,36.000,10.000,0.000
2015112403,36.000,10.000,0.000
2015112404,35.000,10.000,0.000
2015112405,34.000,10.000,0.000
2015112406,33.000,10.000,0.000
2015112407,33.000,10.000,0.000
2015112408,31.000,10.000,0.000
2015112409,34.000,10.000,0.000
2015112410,33.000,10.000,0.000
2015112411,33.000,10.000,0.000
2015112412,38.000,10.000,0.000
2015112413,41.000,10.000,0.000
2015112414,42.000,10.000,0.000
2015112415,43.000,10.000,0.000
2015112416,46.000,10.000,0.000
2015112417,46.000,10.000,0.000
2015112418,47.000,10.000,0.000
2015112419,47.000,10.000,0.000
2015112420,46.000,10.000,0.000
2015112421,46.000,10.000,0.000
2015112422,45.000,10.000,0.000
2015112423,45.000,10.000,0.000
2015112500,44.000,10.000,0.000
2015112501,44.000,10.000,0.000
2015112502,41.000,10.000,0.000
2015112503,39.000,10.000,0.000
2015112504,39.000,10.000,0.000
2015112505,35.000,10.000,0.000
2015112506,33.000,10.000,0.000
2015112507,35.000,10.000,0.000
2015112508,35.000,10.000,0.000
2015112509,37.000,10.000,0.000
2015112510,36.000,10.000,0.000
2015112511,37.000,10.000,0.000
2015112512,39.000,10.000,0.000
2015112513,44.000,10.000,0.000
2015112514,47.000,10.000,0.000
2015112515,49.000,10.000,0.000
2015112516,50.000,10.000,0.000
2015112517,50.000,10.000,0.000
2015112518,51.000,10.000,0.000
2015112519,50.000,10.000,0.000
2015112520,49.000,10.000,0.000
2015112521,45.000,10.000,0.000
2015112522,44.000,10.000,0.000
2015112523,43.000,10.000,0.000
2015112600,42.000,10.000,0.000
2015112601,41.000,10.000,0.000
2015112602,39.000,10.000,0.000
2015112603,39.000,10.000,0.000
2015112604,38.000,10.000,0.000
2015112605,38.000,10.000,0.000
2015112606,38.000,10.000,0.000
2015112607,36.000,10.000,0.000
2015112608,36.000,10.000,0.000
2015112609,35.000,10.000,0.000
2015112610,37.000,10.000,0.000
2015112611,39.000,10.000,0.000
2015112612,41.000,10.000,0.000
2015112613,49.000,10.000,0.000
2015112614,54.000,10.000,0.000
2015112615,56.000,10.000,0.000
2015112616,57.000,10.000,0.000
2015112617,58.000,10.000,0.000
2015112618,60.000,10.000,0.000
2015112619,60.000,10.000,0.000
2015112620,58.000,10.000,0.000
2015112621,54.000,10.000,0.000
2015112622,55.000,10.000,0.000
2015112623,57.000,10.000,0.000
2015112700,56.000,10.000,0.000
2015112701,55.000,10.000,0.000
2015112702,54.000,10.000,0.000
2015112703,55.000,10.000,0.000
2015112704,51.000,8.000,0.000
2015112705,51.000,7.000,0.000
2015112706,51.000,10.000,0.000
2015112707,47.000,10.000,0.000
2015112708,48.000,10.000,0.000
2015112709,46.000,7.000,0.000
2015112710,44.000,6.000,0.000
2015112711,48.000,6.000,0.000
2015112712,49.000,7.000,0.000
2015112713,54.000,7.000,0.000
2015112714,56.000,10.000,0.000
2015112715,58.000,10.000,0.000
2015112716,59.000,10.000,0.000
2015112717,62.000,10.000,0.000
2015112718,62.000,10.000,0.000
2015112719,61.000,10.000,0.000
2015112720,59.000,10.000,0.000
2015112721,57.000,10.000,0.000
2015112722,55.000,10.000,0.000
2015112723,54.000,10.000,0.000
2015112800,55.000,10.000,0.000
2015112801,54.000,10.000,0.000
2015112802,51.000,10.000,0.000
2015112803,53.000,10.000,0.000
2015112804,54.000,10.000,0.000
2015112805,53.000,10.000,0.000
2015112806,53.000,10.000,0.000
2015112807,52.000,10.000,0.000
2015112808,53.000,10.000,0.000
2015112809,53.000,10.000,0.000
2015112810,51.000,10.000,0.000
2015112811,53.000,10.000,0.000
2015112812,54.000,10.000,0.000
2015112813,56.000,10.000,0.000
2015112814,58.000,10.000,0.000
2015112815,63.000,10.000,0.000
2015112816,60.000,10.000,0.000
2015112817,59.000,10.000,0.000
2015112820,56.000,10.000,0.010
2015112821,52.000,10.000,0.010
2015112823,50.000,10.000,None
2015112900,48.000,10.000,0.000
2015112901,47.000,10.000,0.000
2015112902,47.000,10.000,0.000
2015112903,46.000,10.000,0.000
2015112904,46.000,10.000,0.000
2015112905,45.000,10.000,0.000
2015112906,44.000,10.000,0.000
2015112907,43.000,10.000,0.000
2015112908,42.000,10.000,0.000
2015112909,41.000,10.000,0.000
2015112910,41.000,10.000,0.000
2015112911,41.000,10.000,None
2015112912,41.000,10.000,0.000
2015112913,41.000,10.000,0.000
2015112914,41.000,10.000,0.000
2015112915,41.000,10.000,0.000
2015112916,43.000,10.000,0.000
2015112917,47.000,10.000,0.000
2015112918,50.000,10.000,0.000
2015112919,49.000,10.000,0.000
2015112920,46.000,10.000,0.000
2015112921,45.000,10.000,0.000
2015112922,43.000,10.000,0.000
2015112923,43.000,10.000,0.000
2015113000,43.000,10.000,0.000
2015113001,42.000,10.000,0.000
2015113002,41.000,10.000,0.000
2015113003,39.000,10.000,0.000
2015113004,38.000,10.000,0.000
2015113005,38.000,10.000,0.000
2015113006,37.000,10.000,0.000
2015113007,36.000,10.000,0.000
2015113008,35.000,10.000,0.000
2015113009,34.000,10.000,0.000
2015113010,34.000,10.000,0.000
2015113011,35.000,10.000,0.000
2015113012,36.000,10.000,0.000
2015113013,41.000,10.000,0.000
2015113014,43.000,10.000,0.000
2015113015,46.000,10.000,0.000
2015113016,48.000,10.000,0.000
2015113017,48.000,10.000,0.000
2015113018,49.000,10.000,0.000
2015113019,49.000,10.000,0.000
2015113020,48.000,10.000,0.000
2015113021,45.000,10.000,0.000
2015113022,44.000,10.000,0.000
2015113023,44.000,10.000,0.000
2015120100,44.000,10.000,0.000
